0, 0.499954, -0.0100001, 1, 0.00999994, 0.99995, 0.00500007, -1, 0.00499985, 0.500004, 
136.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
136.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
136.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
136.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
136.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
136.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
137.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
138.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
139.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
140.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
141.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
142.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
143.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
144.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
145.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
146.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
147.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
148.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
149.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
150.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
151.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
152.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
153.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
154.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
155.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
156.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
157.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
158.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
159.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
160.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
161.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
162.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
163.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
164.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
165.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
166.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
167.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
168.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
169.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
